"","Year","Month","Country","Rain_fall","Temperature","Date"
"7190","2015",2,"ESP",47.0658,6.33092,"2015-2"
"7191","2015",3,"ESP",57.3252,9.62363,"2015-3"
"7192","2015",4,"ESP",43.5405,12.6642,"2015-4"
"7193","2015",5,"ESP",13.5244,16.791,"2015-5"
"7194","2015",6,"ESP",48.1133,20.9877,"2015-6"
"7195","2015",7,"ESP",17.0008,24.573,"2015-7"
"7196","2015",8,"ESP",26.7117,23.2454,"2015-8"
"7197","2015",9,"ESP",34.4614,18.8963,"2015-9"
"7198","2015",10,"ESP",69.1772,14.7707,"2015-10"
"7199","2015",11,"ESP",48.2492,11.0535,"2015-11"
"7200","2015",12,"ESP",16.4497,8.40753,"2015-12"
"7201","1991",1,"SWE",55.3996,-6.1249,"1991-1"
"7202","1991",2,"SWE",19.3149,-10.528,"1991-2"
"7203","1991",3,"SWE",45.0912,-3.3184,"1991-3"
"7204","1991",4,"SWE",18.4317,1.44971,"1991-4"
"7205","1991",5,"SWE",43.4998,5.12208,"1991-5"
"7206","1991",6,"SWE",109.642,9.66628,"1991-6"
"7207","1991",7,"SWE",48.9984,14.7212,"1991-7"
"7208","1991",8,"SWE",56.728,13.6176,"1991-8"
"7209","1991",9,"SWE",70.6642,7.15111,"1991-9"
"7210","1991",10,"SWE",46.5491,2.76097,"1991-10"
"7211","1991",11,"SWE",66.5792,-2.0358,"1991-11"
"7212","1991",12,"SWE",40.6602,-3.7267,"1991-12"
"7213","1992",1,"SWE",44.4182,-4.3689,"1992-1"
"7214","1992",2,"SWE",36.5694,-3.9952,"1992-2"
"7215","1992",3,"SWE",42.608,-1.4821,"1992-3"
"7216","1992",4,"SWE",65.3111,-0.9634,"1992-4"
"7217","1992",5,"SWE",30.3479,8.57368,"1992-5"
"7218","1992",6,"SWE",28.4482,13.8256,"1992-6"
"7219","1992",7,"SWE",93.8979,12.9491,"1992-7"
"7220","1992",8,"SWE",109.956,11.4387,"1992-8"
"7221","1992",9,"SWE",51.333,8.34144,"1992-9"
"7222","1992",10,"SWE",53.0053,-1.8297,"1992-10"
"7223","1992",11,"SWE",86.943,-4.4694,"1992-11"
"7224","1992",12,"SWE",46.6685,-3.8075,"1992-12"
"7225","1993",1,"SWE",56.2139,-6.0421,"1993-1"
"7226","1993",2,"SWE",33.451,-5.2819,"1993-2"
"7227","1993",3,"SWE",28.5448,-3.2283,"1993-3"
"7228","1993",4,"SWE",17.3226,1.17548,"1993-4"
"7229","1993",5,"SWE",42.665,8.18048,"1993-5"
"7230","1993",6,"SWE",68.021,9.38112,"1993-6"
"7231","1993",7,"SWE",122.088,13.2293,"1993-7"
"7232","1993",8,"SWE",105.593,10.9921,"1993-8"
"7233","1993",9,"SWE",36.0309,5.6331,"1993-9"
"7234","1993",10,"SWE",71.2858,0.83641,"1993-10"
"7235","1993",11,"SWE",25.1135,-4.1986,"1993-11"
"7236","1993",12,"SWE",79.9585,-8.1055,"1993-12"
"7237","1994",1,"SWE",70.088,-10.661,"1994-1"
"7238","1994",2,"SWE",13.3762,-12.821,"1994-2"
"7239","1994",3,"SWE",43.7993,-4.6115,"1994-3"
"7240","1994",4,"SWE",31.0045,2.21106,"1994-4"
"7241","1994",5,"SWE",19.1666,5.74836,"1994-5"
"7242","1994",6,"SWE",68.0097,10.1479,"1994-6"
"7243","1994",7,"SWE",24.2018,15.9955,"1994-7"
"7244","1994",8,"SWE",59.5963,13.2346,"1994-8"
"7245","1994",9,"SWE",89.8065,7.47303,"1994-9"
"7246","1994",10,"SWE",52.7871,1.7321,"1994-10"
"7247","1994",11,"SWE",40.1437,-3.174,"1994-11"
"7248","1994",12,"SWE",61.3153,-3.6257,"1994-12"
"7249","1995",1,"SWE",57.7985,-7.4558,"1995-1"
"7250","1995",2,"SWE",51.0788,-4.8861,"1995-2"
"7251","1995",3,"SWE",56.5088,-2.6024,"1995-3"
"7252","1995",4,"SWE",50.4196,-0.1262,"1995-4"
"7253","1995",5,"SWE",60.9398,5.3011,"1995-5"
"7254","1995",6,"SWE",74.1483,11.7979,"1995-6"
"7255","1995",7,"SWE",67.98,12.9997,"1995-7"
"7256","1995",8,"SWE",54.1738,12.7739,"1995-8"
"7257","1995",9,"SWE",53.7569,7.85703,"1995-9"
"7258","1995",10,"SWE",60.5667,4.27226,"1995-10"
"7259","1995",11,"SWE",44.7002,-5.2608,"1995-11"
"7260","1995",12,"SWE",18.3703,-10.445,"1995-12"
"7261","1996",1,"SWE",11.1139,-8.0826,"1996-1"
"7262","1996",2,"SWE",20.9038,-11.491,"1996-2"
"7263","1996",3,"SWE",17.0921,-4.9037,"1996-3"
"7264","1996",4,"SWE",30.4096,0.86801,"1996-4"
"7265","1996",5,"SWE",55.4386,4.63846,"1996-5"
"7266","1996",6,"SWE",68.0042,10.8654,"1996-6"
"7267","1996",7,"SWE",78.258,12.5711,"1996-7"
"7268","1996",8,"SWE",58.59,14.8466,"1996-8"
"7269","1996",9,"SWE",43.2259,7.09998,"1996-9"
"7270","1996",10,"SWE",65.7151,3.91281,"1996-10"
"7271","1996",11,"SWE",93.8274,-4.5051,"1996-11"
"7272","1996",12,"SWE",45.6228,-9.0559,"1996-12"
"7273","1997",1,"SWE",37.0517,-6.8836,"1997-1"
"7274","1997",2,"SWE",55.4341,-6.2381,"1997-2"
"7275","1997",3,"SWE",39.1057,-2.9392,"1997-3"
"7276","1997",4,"SWE",35.1224,-1.0731,"1997-4"
"7277","1997",5,"SWE",48.7364,5.16077,"1997-5"
"7278","1997",6,"SWE",57.6047,12.761,"1997-6"
"7279","1997",7,"SWE",66.946,15.9962,"1997-7"
"7280","1997",8,"SWE",50.933,15.1309,"1997-8"
"7281","1997",9,"SWE",60.7755,9.1902,"1997-9"
"7282","1997",10,"SWE",48.0061,1.15873,"1997-10"
"7283","1997",11,"SWE",56.4094,-4.0421,"1997-11"
"7284","1997",12,"SWE",52.6788,-6.2591,"1997-12"
"7285","1998",1,"SWE",57.5964,-6.4121,"1998-1"
"7286","1998",2,"SWE",54.3067,-6.4332,"1998-2"
"7287","1998",3,"SWE",36.2193,-5.1941,"1998-3"
"7288","1998",4,"SWE",37.9425,-0.4931,"1998-4"
"7289","1998",5,"SWE",43.2709,6.50267,"1998-5"
"7290","1998",6,"SWE",92.7293,10.5781,"1998-6"
"7291","1998",7,"SWE",121.359,13.5392,"1998-7"
"7292","1998",8,"SWE",109.61,11.2968,"1998-8"
"7293","1998",9,"SWE",64.8447,8.738,"1998-9"
"7294","1998",10,"SWE",95.026,2.48102,"1998-10"
"7295","1998",11,"SWE",32.3502,-6.1213,"1998-11"
"7296","1998",12,"SWE",50.3901,-6.8417,"1998-12"
"7297","1999",1,"SWE",54.8612,-9.5527,"1999-1"
"7298","1999",2,"SWE",49.3984,-8.4698,"1999-2"
"7299","1999",3,"SWE",44.9814,-3.8368,"1999-3"
"7300","1999",4,"SWE",55.9763,2.22107,"1999-4"
"7301","1999",5,"SWE",36.0706,5.63715,"1999-5"
"7302","1999",6,"SWE",82.6768,12.5032,"1999-6"
"7303","1999",7,"SWE",72.7267,14.2857,"1999-7"
"7304","1999",8,"SWE",59.8323,11.58,"1999-8"
"7305","1999",9,"SWE",59.5431,10.5923,"1999-9"
"7306","1999",10,"SWE",60.1442,3.39405,"1999-10"
"7307","1999",11,"SWE",51.819,0.22771,"1999-11"
"7308","1999",12,"SWE",72.0264,-8.9592,"1999-12"
"7309","2000",1,"SWE",52.1274,-5.9889,"2000-1"
"7310","2000",2,"SWE",43.5818,-5.6501,"2000-2"
"7311","2000",3,"SWE",36.4739,-3.5312,"2000-3"
"7312","2000",4,"SWE",58.399,1.90221,"2000-4"
"7313","2000",5,"SWE",56.4334,8.08266,"2000-5"
"7314","2000",6,"SWE",91.2727,10.7373,"2000-6"
"7315","2000",7,"SWE",123.035,13.3442,"2000-7"
"7316","2000",8,"SWE",81.7195,12.1427,"2000-8"
"7317","2000",9,"SWE",31.727,8.09578,"2000-9"
"7318","2000",10,"SWE",98.5458,5.92112,"2000-10"
"7319","2000",11,"SWE",96.592,0.66687,"2000-11"
"7320","2000",12,"SWE",72.9729,-5.1919,"2000-12"
"7321","2001",1,"SWE",44.9052,-6.2475,"2001-1"
"7322","2001",2,"SWE",39.766,-10.177,"2001-2"
"7323","2001",3,"SWE",29.766,-6.9914,"2001-3"
"7324","2001",4,"SWE",52.3462,0.89693,"2001-4"
"7325","2001",5,"SWE",43.9024,6.41604,"2001-5"
"7326","2001",6,"SWE",55.8247,11.7536,"2001-6"
"7327","2001",7,"SWE",106.457,14.6715,"2001-7"
"7328","2001",8,"SWE",111.284,12.7247,"2001-8"
"7329","2001",9,"SWE",96.0222,8.74906,"2001-9"
"7330","2001",10,"SWE",73.3064,4.46883,"2001-10"
"7331","2001",11,"SWE",45.7848,-3.2543,"2001-11"
"7332","2001",12,"SWE",38.7404,-8.6911,"2001-12"
"7333","2002",1,"SWE",67.471,-8.1517,"2002-1"
"7334","2002",2,"SWE",56.2944,-4.9185,"2002-2"
"7335","2002",3,"SWE",41.3121,-3.2538,"2002-3"
"7336","2002",4,"SWE",24.3912,2.82877,"2002-4"
"7337","2002",5,"SWE",38.6848,8.84255,"2002-5"
"7338","2002",6,"SWE",86.4644,13.9805,"2002-6"
"7339","2002",7,"SWE",89.6772,15.4166,"2002-7"
"7340","2002",8,"SWE",34.4734,15.5771,"2002-8"
"7341","2002",9,"SWE",39.5288,8.58399,"2002-9"
"7342","2002",10,"SWE",54.1688,-0.4126,"2002-10"
"7343","2002",11,"SWE",45.3459,-6.5819,"2002-11"
"7344","2002",12,"SWE",23.6783,-10.497,"2002-12"
"7345","2003",1,"SWE",54.2755,-12.014,"2003-1"
"7346","2003",2,"SWE",19.7113,-7.0596,"2003-2"
"7347","2003",3,"SWE",22.2984,-1.9608,"2003-3"
"7348","2003",4,"SWE",34.2252,0.81071,"2003-4"
"7349","2003",5,"SWE",61.315,7.24585,"2003-5"
"7350","2003",6,"SWE",53.1408,12.0475,"2003-6"
"7351","2003",7,"SWE",73.1619,16.7854,"2003-7"
"7352","2003",8,"SWE",72.3306,13.3668,"2003-8"
"7353","2003",9,"SWE",48.1025,8.60455,"2003-9"
"7354","2003",10,"SWE",43.5882,1.12014,"2003-10"
"7355","2003",11,"SWE",50.4655,-2.1606,"2003-11"
"7356","2003",12,"SWE",60.2491,-5.8714,"2003-12"
"7357","2004",1,"SWE",43.8578,-10.085,"2004-1"
"7358","2004",2,"SWE",35.5139,-7.1633,"2004-2"
"7359","2004",3,"SWE",34.6342,-3.1592,"2004-3"
"7360","2004",4,"SWE",19.757,2.7444,"2004-4"
"7361","2004",5,"SWE",33.4271,7.2757,"2004-5"
"7362","2004",6,"SWE",67.344,10.8306,"2004-6"
"7363","2004",7,"SWE",104.646,13.8337,"2004-7"
"7364","2004",8,"SWE",90.4901,13.8392,"2004-8"
"7365","2004",9,"SWE",81.6063,8.98031,"2004-9"
"7366","2004",10,"SWE",49.9685,2.99453,"2004-10"
"7367","2004",11,"SWE",54.3491,-4.1149,"2004-11"
"7368","2004",12,"SWE",56.6569,-4.59,"2004-12"
"7369","2005",1,"SWE",64.2184,-5.4085,"2005-1"
"7370","2005",2,"SWE",32.2982,-7.3615,"2005-2"
"7371","2005",3,"SWE",23.4257,-6.235,"2005-3"
"7372","2005",4,"SWE",23.0503,2.25858,"2005-4"
"7373","2005",5,"SWE",63.2546,6.10239,"2005-5"
"7374","2005",6,"SWE",66.4264,11.683,"2005-6"
"7375","2005",7,"SWE",87.6952,15.6143,"2005-7"
"7376","2005",8,"SWE",95.3446,12.92,"2005-8"
"7377","2005",9,"SWE",46.3416,9.08616,"2005-9"
"7378","2005",10,"SWE",43.7887,4.40023,"2005-10"
"7379","2005",11,"SWE",60.8637,-0.7583,"2005-11"
"7380","2005",12,"SWE",50.2261,-7.1131,"2005-12"
"7381","2006",1,"SWE",29.5777,-7.8376,"2006-1"
"7382","2006",2,"SWE",33.1784,-8.5802,"2006-2"
"7383","2006",3,"SWE",36.9421,-8.4929,"2006-3"
"7384","2006",4,"SWE",42.6866,1.47492,"2006-4"
"7385","2006",5,"SWE",59.6059,7.56082,"2006-5"
"7386","2006",6,"SWE",38.4121,12.5153,"2006-6"
"7387","2006",7,"SWE",38.3829,15.5365,"2006-7"
"7388","2006",8,"SWE",80.7719,15.1779,"2006-8"
"7389","2006",9,"SWE",59.5572,10.3805,"2006-9"
"7390","2006",10,"SWE",99.2911,3.54022,"2006-10"
"7391","2006",11,"SWE",81.8365,-1.3539,"2006-11"
"7392","2006",12,"SWE",71.8059,-1.868,"2006-12"
"7393","2007",1,"SWE",72.9503,-7.4227,"2007-1"
"7394","2007",2,"SWE",32.5992,-10.37,"2007-2"
"7395","2007",3,"SWE",36.1658,-0.8245,"2007-3"
"7396","2007",4,"SWE",22.5028,2.52545,"2007-4"
"7397","2007",5,"SWE",62.3682,7.02146,"2007-5"
"7398","2007",6,"SWE",58.1029,12.8835,"2007-6"
"7399","2007",7,"SWE",102.51,14.1963,"2007-7"
"7400","2007",8,"SWE",72.6127,13.2637,"2007-8"
"7401","2007",9,"SWE",71.5159,7.61863,"2007-9"
"7402","2007",10,"SWE",38.9745,3.88193,"2007-10"
"7403","2007",11,"SWE",67.568,-3.1963,"2007-11"
"7404","2007",12,"SWE",58.3881,-3.6746,"2007-12"
"7405","2008",1,"SWE",76.2207,-5.0322,"2008-1"
"7406","2008",2,"SWE",45.3431,-3.7811,"2008-2"
"7407","2008",3,"SWE",50.1627,-4.297,"2008-3"
"7408","2008",4,"SWE",36.755,1.8943,"2008-4"
"7409","2008",5,"SWE",33.0938,7.26367,"2008-5"
"7410","2008",6,"SWE",66.6394,12.0532,"2008-6"
"7411","2008",7,"SWE",63.2777,14.6574,"2008-7"
"7412","2008",8,"SWE",113.949,11.948,"2008-8"
"7413","2008",9,"SWE",39.3321,7.63396,"2008-9"
"7414","2008",10,"SWE",72.982,3.61461,"2008-10"
"7415","2008",11,"SWE",61.9743,-2.7299,"2008-11"
"7416","2008",12,"SWE",53.2262,-5.0004,"2008-12"
"7417","2009",1,"SWE",34.1149,-7.3619,"2009-1"
"7418","2009",2,"SWE",42.9884,-9.7023,"2009-2"
"7419","2009",3,"SWE",29.7563,-3.6938,"2009-3"
"7420","2009",4,"SWE",22.1106,2.59443,"2009-4"
"7421","2009",5,"SWE",49.8017,8.17292,"2009-5"
"7422","2009",6,"SWE",59.8269,11.189,"2009-6"
"7423","2009",7,"SWE",117.441,14.3437,"2009-7"
"7424","2009",8,"SWE",83.5977,13.7196,"2009-8"
"7425","2009",9,"SWE",58.5989,9.50539,"2009-9"
"7426","2009",10,"SWE",58.3322,0.83952,"2009-10"
"7427","2009",11,"SWE",70.9336,-0.645,"2009-11"
"7428","2009",12,"SWE",41.7368,-8.7284,"2009-12"
"7429","2010",1,"SWE",28.0212,-12.891,"2010-1"
"7430","2010",2,"SWE",43.5153,-12.448,"2010-2"
"7431","2010",3,"SWE",38.6154,-5.6353,"2010-3"
"7432","2010",4,"SWE",25.7878,1.62953,"2010-4"
"7433","2010",5,"SWE",59.0526,7.01886,"2010-5"
"7434","2010",6,"SWE",75.2838,10.8113,"2010-6"
"7435","2010",7,"SWE",97.4692,15.6146,"2010-7"
"7436","2010",8,"SWE",90.4681,12.7902,"2010-8"
"7437","2010",9,"SWE",54.7647,8.14709,"2010-9"
"7438","2010",10,"SWE",49.6988,2.77329,"2010-10"
"7439","2010",11,"SWE",45.8796,-7.2141,"2010-11"
"7440","2010",12,"SWE",37.2966,-13.006,"2010-12"
"7441","2011",1,"SWE",50.3693,-8.9058,"2011-1"
"7442","2011",2,"SWE",35.0926,-11.005,"2011-2"
"7443","2011",3,"SWE",30.4936,-3.7945,"2011-3"
"7444","2011",4,"SWE",22.7667,3.7651,"2011-4"
"7445","2011",5,"SWE",59.726,7.47777,"2011-5"
"7446","2011",6,"SWE",69.9979,13.5425,"2011-6"
"7447","2011",7,"SWE",72.6805,15.2851,"2011-7"
"7448","2011",8,"SWE",101.028,13.2023,"2011-8"
"7449","2011",9,"SWE",85.0983,9.98481,"2011-9"
"7450","2011",10,"SWE",57.4963,4.31814,"2011-10"
"7451","2011",11,"SWE",36.229,0.73031,"2011-11"
"7452","2011",12,"SWE",81.3903,-3.5777,"2011-12"
"7453","2012",1,"SWE",53.7226,-8.3688,"2012-1"
"7454","2012",2,"SWE",40.1081,-9.0229,"2012-2"
"7455","2012",3,"SWE",28.837,-0.8492,"2012-3"
"7456","2012",4,"SWE",49.1872,0.24438,"2012-4"
"7457","2012",5,"SWE",42.9888,6.76503,"2012-5"
"7458","2012",6,"SWE",82.4527,10.4387,"2012-6"
"7459","2012",7,"SWE",104.192,13.5902,"2012-7"
"7460","2012",8,"SWE",81.2021,12.3989,"2012-8"
"7461","2012",9,"SWE",80.2609,7.94312,"2012-9"
"7462","2012",10,"SWE",74.6277,1.87115,"2012-10"
"7463","2012",11,"SWE",53.6635,-1.2795,"2012-11"
"7464","2012",12,"SWE",56.2007,-10.827,"2012-12"
"7465","2013",1,"SWE",35.3702,-9.2304,"2013-1"
"7466","2013",2,"SWE",28.1971,-7.4992,"2013-2"
"7467","2013",3,"SWE",15.5776,-7.9322,"2013-3"
"7468","2013",4,"SWE",35.4616,0.40987,"2013-4"
"7469","2013",5,"SWE",37.2426,9.62597,"2013-5"
"7470","2013",6,"SWE",78.4958,13.0305,"2013-6"
"7471","2013",7,"SWE",69.1114,14.2996,"2013-7"
"7472","2013",8,"SWE",66.1527,13.347,"2013-8"
"7473","2013",9,"SWE",56.1102,9.27898,"2013-9"
"7474","2013",10,"SWE",61.9465,3.5041,"2013-10"
"7475","2013",11,"SWE",51.4807,-1.9118,"2013-11"
"7476","2013",12,"SWE",72.8146,-3.4826,"2013-12"
"7477","2014",1,"SWE",33.6584,-9.6447,"2014-1"
"7478","2014",2,"SWE",41.3086,-2.9749,"2014-2"
"7479","2014",3,"SWE",44.6538,-1.0938,"2014-3"
"7480","2014",4,"SWE",36.5546,2.42752,"2014-4"
"7481","2014",5,"SWE",45.2136,7.10368,"2014-5"
"7482","2014",6,"SWE",53.0652,11.5333,"2014-6"
"7483","2014",7,"SWE",51.1143,17.0625,"2014-7"
"7484","2014",8,"SWE",74.961,13.6754,"2014-8"
"7485","2014",9,"SWE",53.8351,9.34882,"2014-9"
"7486","2014",10,"SWE",73.2135,3.9999,"2014-10"
"7487","2014",11,"SWE",47.6889,-1.6477,"2014-11"
"7488","2014",12,"SWE",68.0621,-5.723,"2014-12"
"7489","2015",1,"SWE",68.2754,-7.6262,"2015-1"
"7490","2015",2,"SWE",41.9573,-5.5862,"2015-2"
"7491","2015",3,"SWE",47.0963,-1.0382,"2015-3"
"7492","2015",4,"SWE",31.541,2.07592,"2015-4"
"7493","2015",5,"SWE",71.9158,6.10043,"2015-5"
"7494","2015",6,"SWE",74.457,10.1219,"2015-6"
"7495","2015",7,"SWE",81.2523,12.7134,"2015-7"
"7496","2015",8,"SWE",56.1633,14.012,"2015-8"
"7497","2015",9,"SWE",86.1622,9.69008,"2015-9"
"7498","2015",10,"SWE",34.2692,3.52621,"2015-10"
"7499","2015",11,"SWE",77.3447,-0.6702,"2015-11"
"7500","2015",12,"SWE",63.2396,-3.3635,"2015-12"
"7501","1991",1,"GBR",121.612,2.53684,"1991-1"
"7502","1991",2,"GBR",82.0339,1.43058,"1991-2"
"7503","1991",3,"GBR",103.928,6.50323,"1991-3"
"7504","1991",4,"GBR",92.7551,6.98953,"1991-4"
"7505","1991",5,"GBR",23.9334,10.041,"1991-5"
"7506","1991",6,"GBR",108.885,11.0897,"1991-6"
"7507","1991",7,"GBR",82.6003,15.8531,"1991-7"
"7508","1991",8,"GBR",43.5466,15.5965,"1991-8"
"7509","1991",9,"GBR",89.5484,13.1426,"1991-9"
"7510","1991",10,"GBR",113.691,9.03516,"1991-10"
"7511","1991",11,"GBR",144.37,5.71614,"1991-11"
"7512","1991",12,"GBR",91.4932,4.24832,"1991-12"
"7513","1992",1,"GBR",95.4993,3.31697,"1992-1"
"7514","1992",2,"GBR",92.4897,4.64705,"1992-2"
"7515","1992",3,"GBR",139.72,6.10277,"1992-3"
"7516","1992",4,"GBR",91.8419,7.38862,"1992-4"
"7517","1992",5,"GBR",62.5913,11.9028,"1992-5"
"7518","1992",6,"GBR",44.8855,14.3243,"1992-6"
"7519","1992",7,"GBR",88.4118,14.7375,"1992-7"
"7520","1992",8,"GBR",167.52,13.9319,"1992-8"
"7521","1992",9,"GBR",133.174,11.8819,"1992-9"
"7522","1992",10,"GBR",106.759,6.79537,"1992-10"
"7523","1992",11,"GBR",175.064,6.11939,"1992-11"
"7524","1992",12,"GBR",112.087,3.04968,"1992-12"
"7525","1993",1,"GBR",197.969,4.59096,"1993-1"
"7526","1993",2,"GBR",31.0397,4.50942,"1993-2"
"7527","1993",3,"GBR",59.5695,5.44812,"1993-3"
"7528","1993",4,"GBR",109.252,8.14427,"1993-4"
"7529","1993",5,"GBR",108.047,10.0974,"1993-5"
"7530","1993",6,"GBR",76.9884,13.2366,"1993-6"
"7531","1993",7,"GBR",92.2945,13.7655,"1993-7"
"7532","1993",8,"GBR",65.5768,13.2233,"1993-8"
"7533","1993",9,"GBR",106.027,11.2819,"1993-9"
"7534","1993",10,"GBR",123.756,7.32975,"1993-10"
"7535","1993",11,"GBR",84.1652,4.17431,"1993-11"
"7536","1993",12,"GBR",204.607,3.84298,"1993-12"
"7537","1994",1,"GBR",167.344,3.95157,"1994-1"
"7538","1994",2,"GBR",104.436,2.55968,"1994-2"
"7539","1994",3,"GBR",161.253,5.92715,"1994-3"
"7540","1994",4,"GBR",99.3224,6.80198,"1994-4"
"7541","1994",5,"GBR",51.3905,9.41068,"1994-5"
"7542","1994",6,"GBR",62.3325,12.8233,"1994-6"
"7543","1994",7,"GBR",60.0596,15.7999,"1994-7"
"7544","1994",8,"GBR",87.9965,14.3583,"1994-8"
"7545","1994",9,"GBR",110.616,11.5927,"1994-9"
"7546","1994",10,"GBR",111.598,9.08892,"1994-10"
"7547","1994",11,"GBR",123.144,8.87985,"1994-11"
"7548","1994",12,"GBR",190.123,5.31256,"1994-12"
"7549","1995",1,"GBR",197.713,3.65957,"1995-1"
"7550","1995",2,"GBR",152.628,5.05106,"1995-2"
"7551","1995",3,"GBR",100.341,4.29277,"1995-3"
"7552","1995",4,"GBR",41.0565,7.60133,"1995-4"
"7553","1995",5,"GBR",64.5146,10.2628,"1995-5"
"7554","1995",6,"GBR",30.4823,13.1056,"1995-6"
"7555","1995",7,"GBR",60.176,16.5144,"1995-7"
"7556","1995",8,"GBR",18.4818,17.1651,"1995-8"
"7557","1995",9,"GBR",154.61,12.4672,"1995-9"
"7558","1995",10,"GBR",134.042,11.686,"1995-10"
"7559","1995",11,"GBR",112.585,7.00259,"1995-11"
"7560","1995",12,"GBR",96.2749,1.94026,"1995-12"
"7561","1996",1,"GBR",79.0127,4.06257,"1996-1"
"7562","1996",2,"GBR",108.96,2.23349,"1996-2"
"7563","1996",3,"GBR",58.4069,3.80936,"1996-3"
"7564","1996",4,"GBR",79.5208,7.42783,"1996-4"
"7565","1996",5,"GBR",66.4544,8.15355,"1996-5"
"7566","1996",6,"GBR",39.5668,12.9801,"1996-6"
"7567","1996",7,"GBR",59.8023,14.7228,"1996-7"
"7568","1996",8,"GBR",84.8327,15.0792,"1996-8"
"7569","1996",9,"GBR",43.0971,12.6442,"1996-9"
"7570","1996",10,"GBR",151.264,10.4123,"1996-10"
"7571","1996",11,"GBR",161.498,4.89561,"1996-11"
"7572","1996",12,"GBR",91.115,2.60909,"1996-12"
"7573","1997",1,"GBR",28.8494,2.24391,"1997-1"
"7574","1997",2,"GBR",169.601,5.3151,"1997-2"
"7575","1997",3,"GBR",65.2521,7.04112,"1997-3"
"7576","1997",4,"GBR",40.566,8.01104,"1997-4"
"7577","1997",5,"GBR",101.053,10.2858,"1997-5"
"7578","1997",6,"GBR",135.579,12.7063,"1997-6"
"7579","1997",7,"GBR",69.4958,15.2231,"1997-7"
"7580","1997",8,"GBR",87.0101,17.0145,"1997-8"
"7581","1997",9,"GBR",59.0638,12.7551,"1997-9"
"7582","1997",10,"GBR",80.1708,9.44047,"1997-10"
"7583","1997",11,"GBR",144.61,7.70567,"1997-11"
"7584","1997",12,"GBR",154.409,5.17587,"1997-12"
"7585","1998",1,"GBR",157.336,4.38876,"1998-1"
"7586","1998",2,"GBR",65.133,6.46675,"1998-2"
"7587","1998",3,"GBR",117.448,6.71556,"1998-3"
"7588","1998",4,"GBR",129.178,6.69317,"1998-4"
"7589","1998",5,"GBR",46.6981,11.4947,"1998-5"
"7590","1998",6,"GBR",126.808,12.669,"1998-6"
"7591","1998",7,"GBR",100.922,14.1014,"1998-7"
"7592","1998",8,"GBR",76.3339,14.5019,"1998-8"
"7593","1998",9,"GBR",101.671,13.3609,"1998-9"
"7594","1998",10,"GBR",208.906,9.15383,"1998-10"
"7595","1998",11,"GBR",132.56,5.38032,"1998-11"
"7596","1998",12,"GBR",123.116,4.82865,"1998-12"
"7597","1999",1,"GBR",175.884,4.35692,"1999-1"
"7598","1999",2,"GBR",83.3257,4.13069,"1999-2"
"7599","1999",3,"GBR",91.0767,6.08194,"1999-3"
"7600","1999",4,"GBR",89.9923,8.2227,"1999-4"
"7601","1999",5,"GBR",78.9934,11.4004,"1999-5"
"7602","1999",6,"GBR",103.551,12.4802,"1999-6"
"7603","1999",7,"GBR",44.9729,15.7976,"1999-7"
"7604","1999",8,"GBR",97.0273,14.7911,"1999-8"
"7605","1999",9,"GBR",161.821,14.1742,"1999-9"
"7606","1999",10,"GBR",96.3155,9.83646,"1999-10"
"7607","1999",11,"GBR",114.086,6.75741,"1999-11"
"7608","1999",12,"GBR",201.943,3.72164,"1999-12"
"7609","2000",1,"GBR",83.266,4.15902,"2000-1"
"7610","2000",2,"GBR",124.653,4.97283,"2000-2"
"7611","2000",3,"GBR",63.483,6.2941,"2000-3"
"7612","2000",4,"GBR",123.292,6.69372,"2000-4"
"7613","2000",5,"GBR",88.2452,10.8776,"2000-5"
"7614","2000",6,"GBR",59.4329,12.9877,"2000-6"
"7615","2000",7,"GBR",56.8583,14.1954,"2000-7"
"7616","2000",8,"GBR",91.9724,15.1351,"2000-8"
"7617","2000",9,"GBR",161.348,13.3519,"2000-9"
"7618","2000",10,"GBR",210.141,9.25351,"2000-10"
"7619","2000",11,"GBR",200.131,5.90342,"2000-11"
"7620","2000",12,"GBR",171.864,4.60402,"2000-12"
"7621","2001",1,"GBR",86.8382,2.93027,"2001-1"
"7622","2001",2,"GBR",118.639,3.3585,"2001-2"
"7623","2001",3,"GBR",98.0996,4.18287,"2001-3"
"7624","2001",4,"GBR",90.3946,6.61832,"2001-4"
"7625","2001",5,"GBR",47.626,11.324,"2001-5"
"7626","2001",6,"GBR",60.1335,12.5911,"2001-6"
"7627","2001",7,"GBR",72.9464,15.1025,"2001-7"
"7628","2001",8,"GBR",113.466,15.0672,"2001-8"
"7629","2001",9,"GBR",101.394,12.2723,"2001-9"
"7630","2001",10,"GBR",170.244,12.0535,"2001-10"
"7631","2001",11,"GBR",88.9278,6.84253,"2001-11"
"7632","2001",12,"GBR",79.2544,3.38289,"2001-12"
"7633","2002",1,"GBR",131.688,5.13177,"2002-1"
"7634","2002",2,"GBR",170.368,5.45311,"2002-2"
"7635","2002",3,"GBR",77.9545,6.31256,"2002-3"
"7636","2002",4,"GBR",69.6175,8.07023,"2002-4"
"7637","2002",5,"GBR",98.4072,10.7513,"2002-5"
"7638","2002",6,"GBR",95.9743,13.2396,"2002-6"
"7639","2002",7,"GBR",125.709,14.3037,"2002-7"
"7640","2002",8,"GBR",91.0035,15.3853,"2002-8"
